distrito,ingreso_mensual_promedio,poblacion_2015,pobreza_2010_%,pobreza_extrema_2010_%,pobreza_2015_%,pobreza_extrema_2015_%,viviendas_total,viviendas_tv_paga,viviendas_celular,viviendas_telefono,viviendas_computadora,categorical_denue_111,categorical_denue_112,categorical_denue_113,categorical_denue_114,categorical_denue_115,categorical_denue_211,categorical_denue_212,categorical_denue_213,categorical_denue_221,categorical_denue_236,categorical_denue_237,categorical_denue_238,categorical_denue_311,categorical_denue_312,categorical_denue_313,categorical_denue_314,categorical_denue_315,categorical_denue_316,categorical_denue_321,categorical_denue_322,categorical_denue_323,categorical_denue_324,categorical_denue_325,categorical_denue_326,categorical_denue_327,categorical_denue_331,categorical_denue_332,categorical_denue_333,categorical_denue_334,categorical_denue_335,categorical_denue_336,categorical_denue_337,categorical_denue_339,categorical_denue_431,categorical_denue_432,categorical_denue_433,categorical_denue_434,categorical_denue_435,categorical_denue_436,categorical_denue_437,categorical_denue_461,categorical_denue_462,categorical_denue_463,categorical_denue_464,categorical_denue_465,categorical_denue_466,categorical_denue_467,categorical_denue_468,categorical_denue_469,categorical_denue_481,categorical_denue_482,categorical_denue_483,categorical_denue_484,categorical_denue_485,categorical_denue_486,categorical_denue_487,categorical_denue_488,categorical_denue_491,categorical_denue_492,categorical_denue_493,categorical_denue_511,categorical_denue_512,categorical_denue_515,categorical_denue_517,categorical_denue_518,categorical_denue_519,categorical_denue_521,categorical_denue_522,categorical_denue_523,categorical_denue_524,categorical_denue_525,categorical_denue_531,categorical_denue_532,categorical_denue_533,categorical_denue_541,categorical_denue_551,categorical_denue_561,categorical_denue_562,categorical_denue_611,categorical_denue_621,categorical_denue_622,categorical_denue_623,categorical_denue_624,categorical_denue_711,categorical_denue_712,categorical_denue_713,categorical_denue_721,categorical_denue_722,categorical_denue_811,categorical_denue_812,categorical_denue_813,categorical_denue_931,categorical_denue_932,H_0_a_4_años,H_5_a_9_años,H_10_a_14_años,H_15_a_19_años,H_20_a_24_años,H_25_a_29_años,H_30_a_34_años,H_35_a_39_años,H_40_a_44_años,H_45_a_49_años,H_50_a_54_años,H_55_a_59_años,H_60_a_64_años,H_65_a_69_años,H_70_a_74_años,H_75_a_79_años,H_80_a_84_años,H_85_a_89_años,H_90_a_94_años,H_95_a_99_años,H_100_años_o_más,M_0_a_4_años,M_5_a_9_años,M_10_a_14_años,M_15_a_19_años,M_20_a_24_años,M_25_a_29_años,M_30_a_34_años,M_35_a_39_años,M_40_a_44_años,M_45_a_49_años,M_50_a_54_años,M_55_a_59_años,M_60_a_64_años,M_65_a_69_años,M_70_a_74_años,M_75_a_79_años,M_80_a_84_años,M_85_a_89_años,M_90_a_94_años,M_95_a_99_años,M_100_años_o_más
D13006,6417.162096146838,431983,0.3664488057561261,0.043853272392347195,0.3307952059462049,0.024424643186774866,120275,0.4618332986905009,0.8974849303679069,0.3684473082519232,0.4024610268135524,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,16489,18723,20363,19258,19439,15229,17042,14534,15767,12202,11457,7480,6858,4226,2977,1746,1049,621,211,98,2,16396,18945,19398,18368,20089,17989,19014,17430,18029,14606,13442,9651,7225,5952,4294,2171,1667,1037,218,256,35
D13007,5717.313153460935,375198,0.38669725899880725,0.048909109624306515,0.3397260392299075,0.026755913232116724,105152,0.4539809038344489,0.8435502891052952,0.3288762933657942,0.3275734175289106,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,15248,17110,17259,16906,16115,14017,13370,13048,12860,9921,9213,7313,5139,4152,3077,1743,1349,713,294,77,6,15283,16693,17101,16517,17249,15842,16163,16204,15081,11864,11383,7968,6160,4457,3068,2299,1466,958,375,106,31
D14001,5013.01052395777,374494,0.4965306332086525,0.09371782521165246,0.45680179874806043,0.07842446360633207,96438,0.5108670855886683,0.7687115037640766,0.32087973620357113,0.26043675729484234,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,18883,19449,19751,17831,15503,12314,12099,11454,11995,8936,7835,6680,5561,4829,3868,2765,1866,1086,508,155,36,18665,19237,19402,17899,15302,14217,13592,12807,12015,10117,8844,7290,5747,5176,3849,2946,2144,1131,507,162,41
D14002,4959.701289757575,361656,0.5011781822422511,0.07644655869647625,0.4224313011672497,0.03487021086739757,89300,0.4913885778275474,0.7988241881298994,0.31844344904815225,0.26499440089585685,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,18668,18664,18705,17527,16181,13343,12638,11478,10354,8358,7516,5955,5297,4299,3013,1877,1154,680,294,130,31,18498,18354,18329,17487,16858,14867,13971,12853,11621,8786,8580,6905,5452,4703,3096,2100,1520,911,427,149,27
D14003,5263.883539183889,423752,0.4596596204439857,0.06541106642542617,0.4059566745862013,0.031361700184537045,111288,0.6074419524117604,0.8127830493853786,0.357414995327439,0.29213392279491035,1,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,20175,20985,22525,19382,16911,15470,13775,13300,13018,10698,9307,6947,6183,5176,4066,2833,2048,1092,510,138,6,19770,20466,21777,20247,19059,17361,15540,14681,13961,12034,10925,7974,7538,6075,4579,3229,2155,1097,499,199,41
D14004,8992.41497940399,1331755,0.24573860147694096,0.0286467390744595,0.280879955230657,0.0194494338922411,358742,0.48353134007169496,0.914071951430275,0.596459293865787,0.539872666150047,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,56977,57026,57640,58698,68695,56812,52521,45757,43994,35597,33642,25328,20332,14740,9877,5665,3636,1676,518,293,21,54285,55473,59204,58972,66996,58995,53500,50030,48275,41252,37312,28560,24162,17774,11503,7228,4656,2618,980,535,0
D14005,6793.258574011732,368599,0.3958684505994535,0.0514799009247882,0.32342334631907216,0.02730178217923251,105291,0.6066995279748505,0.8635780835968886,0.3979637385911427,0.3886467029470707,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,15734,17948,17833,18040,15848,15316,13554,13406,12664,10470,9059,7144,5561,4554,3327,2266,1090,525,280,99,19,15684,16637,16561,16750,15644,15633,15144,14460,12336,10439,9013,7516,5900,4650,3091,2126,1080,695,341,147,15
D14006,8992.41497940399,1331755,0.24573860147694096,0.0286467390744595,0.280879955230657,0.0194494338922411,358742,0.48353134007169496,0.914071951430275,0.596459293865787,0.539872666150047,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,56977,57026,57640,58698,68695,56812,52521,45757,43994,35597,33642,25328,20332,14740,9877,5665,3636,1676,518,293,21,54285,55473,59204,58972,66996,58995,53500,50030,48275,41252,37312,28560,24162,17774,11503,7228,4656,2618,980,535,0
D14007,6082.720677792981,535852,0.388996345567089,0.0661385097332651,0.373254601401267,0.0385009410811712,129922,0.366404458059451,0.891088499253398,0.389018026200336,0.335878450147011,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,28186,27198,27599,25489,25250,20464,20903,17380,18896,15364,11703,8069,6050,4054,2389,1888,973,393,154,12,27,28198,26297,29110,26225,24905,23613,21458,19792,19136,15097,12008,9497,6868,4689,2852,1685,1291,525,141,18,6
D14008,7274.029625727388,1459501,0.25795237033289,0.0218912940805515,0.253580753870988,0.0137863040822201,393530,0.467176581200925,0.883566691230656,0.626834040606815,0.509102228546744,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,50167,54549,59773,65260,69919,59944,54412,45350,48872,41293,36608,30485,28207,21006,16156,10095,6549,3386,1466,374,78,49242,54417,58265,62084,66626,58732,56554,49758,52647,47783,46607,37361,35719,27679,20047,13663,9195,5613,2669,817,74
D14009,7274.029625727388,1459501,0.25795237033289,0.0218912940805515,0.253580753870988,0.0137863040822201,393530,0.467176581200925,0.883566691230656,0.626834040606815,0.509102228546744,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,50167,54549,59773,65260,69919,59944,54412,45350,48872,41293,36608,30485,28207,21006,16156,10095,6549,3386,1466,374,78,49242,54417,58265,62084,66626,58732,56554,49758,52647,47783,46607,37361,35719,27679,20047,13663,9195,5613,2669,817,74
D14010,8992.41497940399,1331755,0.24573860147694096,0.0286467390744595,0.280879955230657,0.0194494338922411,358742,0.48353134007169496,0.914071951430275,0.596459293865787,0.539872666150047,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,56977,57026,57640,58698,68695,56812,52521,45757,43994,35597,33642,25328,20332,14740,9877,5665,3636,1676,518,293,21,54285,55473,59204,58972,66996,58995,53500,50030,48275,41252,37312,28560,24162,17774,11503,7228,4656,2618,980,535,0
D14011,7274.029625727388,1459501,0.25795237033289,0.0218912940805515,0.253580753870988,0.0137863040822201,393530,0.467176581200925,0.883566691230656,0.626834040606815,0.509102228546744,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,50167,54549,59773,65260,69919,59944,54412,45350,48872,41293,36608,30485,28207,21006,16156,10095,6549,3386,1466,374,78,49242,54417,58265,62084,66626,58732,56554,49758,52647,47783,46607,37361,35719,27679,20047,13663,9195,5613,2669,817,74
D14012,7575.729571865754,549214,0.395743155552809,0.0576083060379457,0.320421771074058,0.0206876558242013,145220,0.413269522104393,0.9283432034155081,0.330326401322132,0.372166368268834,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,30346,32483,30585,24477,20803,19441,23755,24498,21514,12683,10376,5691,4966,3466,2157,1273,603,299,118,31,0,31640,31536,29541,24141,22056,23309,27478,24948,21308,13226,9676,7360,5277,3313,2130,1281,869,364,139,37,20
D14013,8157.026610853251,1995690,0.2804213002431401,0.03342020208588387,0.3029318039713177,0.023865852424250985,524981,0.42864789392378005,0.9068366283732167,0.5482179355062375,0.4912787319922059,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,89087,90227,90043,91438,99450,83794,78033,69538,67866,52390,47920,36507,28954,21161,14134,8269,5421,2611,888,350,37,83788,87435,91884,89918,96658,85601,80056,75804,71891,60169,53921,41449,33555,24787,16974,10707,6852,3901,1460,739,23
D14014,7274.029625727388,1459501,0.25795237033289,0.0218912940805515,0.253580753870988,0.0137863040822201,393530,0.467176581200925,0.883566691230656,0.626834040606815,0.509102228546744,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,50167,54549,59773,65260,69919,59944,54412,45350,48872,41293,36608,30485,28207,21006,16156,10095,6549,3386,1466,374,78,49242,54417,58265,62084,66626,58732,56554,49758,52647,47783,46607,37361,35719,27679,20047,13663,9195,5613,2669,817,74
D14015,5178.7090901178,402056,0.5002080479541632,0.08402757863062417,0.43277816594084934,0.050469767458124926,101349,0.5618506349347305,0.7639049225942042,0.3450848059674986,0.26453147046344827,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,19983,20702,20519,19511,17073,13863,13005,13061,12803,10021,8752,7124,5925,5036,3700,2674,1670,842,365,137,31,19254,19531,20854,18398,18109,15619,14532,14585,13506,11190,9451,7790,6387,5600,4197,2647,1788,1047,559,173,42
D14016,6481.361618407772,663935,0.349989642769712,0.0429950599150079,0.347164537325665,0.0327245320571922,166239,0.310209998857067,0.8912228779047029,0.4441135954860169,0.386413537136292,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,32110,33201,32403,32740,30755,26982,25512,23781,23872,16793,14278,11179,8622,6421,4257,2604,1785,935,370,57,16,29503,31962,32680,30946,29662,26606,26556,25774,23616,18917,16609,12889,9393,7013,5471,3479,2196,1283,480,204,23
D14017,5245.662256214291,340650,0.4823324083233253,0.0755064989305885,0.44911639066508724,0.05115812806905894,89201,0.5239403145704646,0.7942399748881738,0.32294481003576186,0.2495824037847111,1,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,16836,17135,16407,14921,14076,12150,11480,10740,10688,8267,7407,6051,5359,5039,3877,2941,1728,1067,496,154,26,16707,16805,16252,14633,14416,13039,12507,11948,11154,9121,8248,6981,5916,5070,4151,2718,1962,1213,634,271,59
D14018,5175.76662809222,366218,0.48147323562778693,0.09063308226425233,0.4667764655522973,0.0670423732544872,101422,0.5460550965273808,0.7207805012719135,0.37995701129932374,0.26061406795369835,0,1,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,17591,17653,17327,16628,14666,12952,11455,11558,11178,9329,8885,7603,6135,5642,4785,3422,2350,1295,618,176,61,16879,17263,16568,15843,14680,14397,12700,12290,11103,9817,9674,8020,6736,6003,4815,3248,2272,1495,802,268,36
D14019,5358.4598566499035,372852,0.4576610964821698,0.07343673504160494,0.44093881349776703,0.04586521919200244,99006,0.5623699573763207,0.7578934610023637,0.40798537462376033,0.2968506959174192,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,17584,17493,17350,16457,16007,14095,12433,11425,10942,9412,8873,7115,6203,5448,4158,2799,1798,1119,509,177,30,16816,16552,16932,16172,16688,15374,13642,13345,12049,10272,9900,8605,7086,5838,4438,3137,2272,1361,701,206,39
D14020,5885.445304616473,827173,0.40658672066121027,0.0668737958693902,0.3763724721812834,0.038624377599718276,202961,0.33409374214750603,0.8782179827651616,0.3538758677775536,0.3011760880169095,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,43697,42780,42984,40088,38580,31456,31552,27508,28687,22317,17839,12511,9611,6645,4296,3281,1682,801,357,58,29,43652,41780,44727,40233,38412,35045,33170,30772,28638,22346,18564,14150,10442,7456,4698,2912,2053,935,327,82,20
D15001,3999.522055223466,414601,0.6188313561441089,0.19796714019540512,0.6668287103400669,0.14763013633926234,103292,0.14537427874375544,0.6342698369670449,0.11789877241219071,0.11190605274367811,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,19940,22106,22642,20595,17883,13913,13575,13444,12248,9885,8574,6879,5655,4664,3447,2551,1505,911,415,103,13,19147,22078,22455,20324,19386,16296,16079,15148,12928,11125,9618,7286,5734,4898,4070,2798,2124,1365,530,226,38
D15002,6107.763575809527,747370,0.35417398234633435,0.045763652238925215,0.3885375314460528,0.03753083542991504,197663,0.3266873415864376,0.8296646312157558,0.5381482624466895,0.406100281792748,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,29497,31707,34426,31615,33943,30371,27830,26303,27153,23374,20619,16458,11751,8333,4766,2818,1595,741,164,73,7,29176,30902,32695,31653,34215,32374,31000,29512,30378,26287,24190,16851,14433,8404,5515,2980,1553,1209,365,117,17
D15003,4372.259575788583,430446,0.605990382711415,0.19839484491028425,0.6464128592903636,0.11111726825352378,102291,0.11300114379564186,0.6593053152281235,0.13574996822789892,0.15408002659080486,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,1,0,21164,22985,22934,20814,19048,15697,15284,14267,12305,10025,8923,7121,5028,3731,2657,2060,1223,569,224,80,28,20283,21999,22799,20624,20671,17994,18091,17399,13960,11592,10454,7800,5678,4735,3814,2644,1862,1072,546,205,57
D15004,5523.343873585668,421409,0.3928648598418251,0.05709470490513725,0.432448327620111,0.04744341761351818,108077,0.21137707375297207,0.7880955244871714,0.4888089047623455,0.3195221925108946,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,18754,20705,20254,18458,19540,16000,15606,16300,14197,11406,10664,6449,5269,4553,2498,1375,849,383,191,12,32,17667,19264,20815,19122,19530,18149,17986,18813,15838,13172,11848,8315,6219,4348,2683,1927,1133,608,408,37,32
D15005,5749.097724424309,897511,0.39035898745473063,0.052815795860644645,0.4689675849578666,0.04976514733549877,238298,0.2842113656010542,0.8474347245885404,0.3575942727173538,0.3298097340304996,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,39915,43984,46414,41215,35871,30562,33558,36242,37287,26823,20631,14422,11142,7067,5447,3604,2022,1074,527,120,18,36835,42333,45416,39860,37702,34725,39757,42043,39306,27921,22719,15327,11987,8825,5703,3985,2710,1531,588,233,60
D15006,5992.9352754060665,1989094,0.3511320104271523,0.03926734169732182,0.40515951968418507,0.04474534761103188,525708,0.3223177124943887,0.8261506387576376,0.6179266817320642,0.41751314417889757,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,70932,79199,81997,86110,87122,80695,73508,69201,68904,62992,58304,45213,36879,26307,17417,9655,4737,2593,909,114,2,70568,76568,81437,83348,88502,82559,79539,77479,82868,67278,66982,53695,40414,30314,20336,11395,6870,4216,1376,513,47
D15007,7976.22987368625,530752,0.218425376504851,0.022360572505412,0.276817945625852,0.0282380854338853,148877,0.371984927154631,0.870100821483507,0.688185549144596,0.519569846248917,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,18649,20407,22676,20979,22377,21007,19966,20411,20061,16856,16269,11644,9345,7847,4048,2375,1266,518,170,75,3,18548,19354,21343,20117,22541,20987,22228,24151,23272,19404,17907,13646,12013,8001,4388,3098,1784,570,323,118,10
D15008,6098.790049497478,520149,0.320787347105619,0.0346785634355619,0.364115683781787,0.0332881553003639,138210,0.34566963316692,0.826770855943853,0.579350264090876,0.417415527096447,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,19705,20903,23070,21771,24025,21397,18773,17549,18716,16833,14765,12477,8643,6594,3560,2122,1178,541,112,34,3,19493,19922,22358,21351,24188,22590,20780,19810,21627,18866,17588,12456,11217,6342,4184,2229,1132,897,260,71,17
D15009,4134.360897343228,418986,0.7641274261201807,0.382964435991488,0.7632327941190306,0.24617147595305008,89862,0.06620150898043671,0.5417751663662058,0.04047316997173444,0.05006565622843914,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,1,0,23996,26127,26590,22591,20155,15059,13811,12316,10343,8438,7200,5074,3820,2972,2123,1490,873,381,218,34,20,23998,25008,26125,22387,21535,16498,15744,13522,11285,9254,7501,5741,4281,4128,3427,2105,1266,1084,329,120,17
D15010,5758.698106911442,1677084,0.37551785038851804,0.0435110479713369,0.427422535257173,0.0491270040447563,436963,0.288502687870598,0.8178541432569809,0.607975961351419,0.393680929506617,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,61026,67770,69620,73337,73215,68347,62171,59998,57944,52380,47596,37502,31106,22012,15004,8204,3884,2219,786,58,2,59864,65269,69506,69632,75279,69347,67617,65814,68947,54875,55456,44646,33724,25503,16796,9498,5850,3629,1122,482,47
